feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.0699706493253871,0.28265005308836866,0.1973769957037762,0.5257328215338197,0.27004902608603853,0.7799117183212353,0.16188593520598704,0.9516593598276549,0.8334114670728349,0.6748892253160176,2.2393930708174588
0.39106576193104914,0.39999230564614074,0.8632858434754964,0.4912039707875131,0.7440940999760626,0.6908111862015837,0.466850840029183,0.8449399380583303,0.939404470335044,0.2991285639179708,3.0448094697067294
0.8787330051370845,0.13057446711072662,0.009147976678197334,0.9422352822641007,0.9643442346936882,0.6261899622056478,0.11030711117958536,0.11141953359756995,0.1601347693398283,0.564845837299483,2.4424729408197625
0.17066449636258618,0.9363094289460332,0.35796872601427876,0.5923133335306559,0.3092865180454676,0.44616078329971887,0.7244285835446692,0.2665168036922545,0.021729833491883954,0.7996968733732076,2.2514346164058114
0.8916149346914597,0.9972517907762793,0.3429670315509782,0.03814586151169941,0.46805338766699456,0.20844809883301907,0.12098123684095152,0.5913409402822133,0.12155703283945007,0.14681982796229986,2.5588131565277825
0.3388430663020715,0.15513917849933678,0.7759456617134749,0.6609879471506017,0.5977657546282138,0.9528690683616913,0.045736939737966886,0.7078268100485751,0.4142813289861862,0.3540544024456087,2.2650191787373863
0.045625558859211046,0.5504415510811065,0.07512021222978682,0.34404740341036555,0.0999640087633511,0.10335198056735939,0.8787729447644888,0.2954247084718432,0.23151745488341247,0.8939340088533321,1.8950036753995134
0.6157565433771318,0.5475354902837756,0.9233241271126099,0.32266007689639276,0.6790102381691875,0.6526282900910533,0.1601113704126491,0.8544716904724936,0.43971797846686855,0.2548898735098871,2.9182232314677687
0.38341417692166546,0.5342225815620302,0.15117973562309817,0.5424516348721571,0.23858169345158375,0.4994999624124522,0.3369343554633679,0.4461377396130888,0.5755259076717913,0.8172712463462765,2.168014616345899
0.6873002964750967,0.6154985556906218,0.5209529071898163,0.19957603182838046,0.4228839257804744,0.8404815892064118,0.994764080360503,0.27124310978233335,0.2945610027740513,0.6113308717949648,2.9048927325855045
0.7099977305823759,0.5129391162051222,0.20896502006983808,0.7262182336860282,0.7556991772994618,0.4882839449334452,0.4706800352902407,0.9318611967099024,0.6952012889428876,0.9514350655943443,3.5845586107330454
0.6908253826576698,0.9450428683967037,0.8201873542578867,0.03247730587034303,0.9370909123868573,0.19938375704066302,0.6571908831103375,0.7788217636695766,0.7236937203173657,0.28239327427266847,3.3655183368087522
0.24434284369907333,0.5814206961955187,0.3055935326028737,0.45670802559473545,0.17525228872709941,0.06675324989044229,0.6052493274608669,0.6878768052161425,0.020367265111937094,0.9933916960897281,2.4831304648680645
0.011871441857897125,0.12922273505645376,0.48914047711087016,0.5949560593859821,0.9918517590957642,0.9432150032682883,0.4222264553910605,0.867305713647011,0.7381803470327263,0.9816753594616326,2.5151726310438245
0.10695584378416356,0.1693797896097866,0.14166328977838094,0.4384395702678858,0.7608168483820019,0.7860649129092311,0.5555770890019733,0.11496629095282251,0.7936937995739536,0.13986949934630655,1.4596863560384807
0.9480975797405448,0.4338051927578441,0.7132889311420806,0.19699649643643824,0.04305186668923322,0.3272716615583484,0.39921468394546655,0.22369612954839713,0.7831267401156512,0.7664464246354048,2.895195160622321
0.982407088976084,0.031950525004650565,0.7828721770366693,0.14151701632398328,0.9436193983179716,0.7723546060358885,0.5835940919707812,0.5657404473897006,0.9582161904465182,0.4389869664856507,3.293229687713797
0.1433410558124324,0.5224634058144685,0.8955031345572337,0.8888053679454544,0.1122651663018388,0.330435709388994,0.6275503865130599,0.716596691364623,0.10623611404078737,0.5603437039206265,2.506396039976454
0.706980820945821,0.005706999679345515,0.24933625598869558,0.01413860703758063,0.40745893227162655,0.6558487014537898,0.09861362252415384,0.9096045804995812,0.7464206692025667,0.13471747277099078,2.589554105717285
0.6726396194746713,0.8710666088612242,0.7318319263295338,0.18904588487277008,0.5602310873139863,0.6728313999964153,0.07650785456498521,0.83647042030144,0.540284594528985,0.540607418302073,3.0557358814124185
0.4361656567757948,0.2145286272267829,0.8223018091459963,0.2992164772129259,0.7364425746574601,0.9158657094263638,0.6728607744282706,0.7293522655356783,0.6565888843273605,0.22276113649594786,2.891244649241565
0.9600663587839753,0.06179381530216166,0.7810036994024436,0.6626269455068539,0.45613613406262876,0.03039674766917,0.2519375843090511,0.4780049918194612,0.6559441851909814,0.4536880065026204,2.7128321365767905
0.5703844774900061,0.7007407639810607,0.6409485776380173,0.8777526933252734,0.27065379724052296,0.004863236545533112,0.7691908155837183,0.5885481358764523,0.02577080908663809,0.38696842336539305,3.011945419868175
